time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-08-17T08:42:10.850Z,67.4746,-161.5936,13.3,2.7,ml,,,,0.82,ak,ak16544531,2017-08-17T08:49:19.505Z,"59km E of Noatak, Alaska",earthquake,,0.9,,,automatic,ak,ak
2017-08-17T07:38:33.140Z,25.8635,94.536,62.36,4.6,mb,,74,1.64,1.27,us,us2000a90q,2017-08-17T15:43:28.065Z,"11km S of Zunheboto, India",earthquake,6.4,8.7,0.119,21,reviewed,us,us
2017-08-17T06:49:30.580Z,-6.3102,127.9294,366.09,4.4,mb,,89,3.733,0.6,us,us2000a90k,2017-08-17T07:38:00.040Z,"286km S of Amahusu, Indonesia",earthquake,9.8,9,0.127,18,reviewed,us,us
2017-08-17T06:44:56.110Z,39.0316,-9.0904,10,4.2,mb,,206,1.181,0.42,us,us2000a95s,2017-08-19T08:58:28.166Z,"5km NNW of Arruda dos Vinhos, Portugal",earthquake,9,2,0.305,3,reviewed,us,us
2017-08-17T04:41:25.090Z,18.5373,-65.6915,44,2.46,md,3,284,0.3128,0.04,pr,pr2017229004,2017-08-17T08:10:13.550Z,"18km N of Luquillo, Puerto Rico",earthquake,2.15,2.31,0.03,3,reviewed,pr,pr
2017-08-17T03:52:31.900Z,36.1327,-97.8145,10.31,3.4,mb_lg,,39,0.096,0.29,us,us2000a902,2017-08-18T14:26:28.722Z,"8km ENE of Hennessey, Oklahoma",earthquake,0.8,3.7,0.045,131,reviewed,us,us
2017-08-17T03:47:21.170Z,18.1275,-63.9858,71,3.35,md,7,178,0.8997,0.7,pr,pr2017229003,2017-08-17T08:09:58.718Z,"73km ESE of Road Town, British Virgin Islands",earthquake,6.48,9.04,0.34,7,reviewed,pr,pr
2017-08-17T03:30:40.660Z,17.812,-66.9536,10,2.53,md,6,268,0.1793,0.4,pr,pr2017229002,2017-08-17T08:09:39.837Z,"18km SSW of Guanica, Puerto Rico",earthquake,2.31,2.82,0.3,5,reviewed,pr,pr
2017-08-17T01:23:55.700Z,18.8618,-68.186,101,3.11,md,12,255,0.399,0.53,pr,pr2017229000,2017-08-17T04:44:55.169Z,"38km NE of Punta Cana, Dominican Republic",earthquake,7.8,4.019,0.21,8,reviewed,pr,pr
2017-08-17T00:08:06.050Z,-3.9459,136.8039,52.13,4.2,mb,,185,4.659,1.48,us,us2000aaw3,2017-08-26T03:35:14.040Z,"50km E of Enarotali, Indonesia",earthquake,10.8,10.6,0.158,11,reviewed,us,us
2017-08-16T23:49:22.150Z,80.3453,122.2156,10,4.7,mb,,62,8.897,0.65,us,us2000a8z7,2017-08-25T05:24:22.040Z,"East of Severnaya Zemlya",earthquake,10.5,1.9,0.057,92,reviewed,us,us
2017-08-16T22:35:52.050Z,-20.2501,-177.5511,491.01,4.5,mb,,77,4.848,0.74,us,us2000a8yc,2017-08-25T04:20:35.040Z,"127km ENE of Ndoi Island, Fiji",earthquake,11.6,6.1,0.053,105,reviewed,us,us
2017-08-16T22:31:19.880Z,-4.3992,138.159,10,4.2,mb,,99,3.155,1.12,us,us2000aal4,2017-08-25T03:40:22.040Z,"207km ESE of Enarotali, Indonesia",earthquake,9,1.9,0.141,14,reviewed,us,us
2017-08-16T22:21:30.520Z,-29.7645,-176.5184,10,4.3,mb,,187,1.334,0.69,us,us2000aal1,2017-08-25T03:10:13.040Z,"144km ESE of Raoul Island, New Zealand",earthquake,10,1.7,0.178,9,reviewed,us,us
2017-08-16T21:09:33.400Z,41.5098,-126.9381,10,3.9,mb,,264,2.144,0.62,us,us2000a8x2,2017-08-25T03:48:23.040Z,"228km WSW of Brookings, Oregon",earthquake,9.9,2,0.21,6,reviewed,us,us
2017-08-16T20:33:08.720Z,51.6018,-178.3964,6.7,3.1,ml,,,,0.97,ak,ak16541345,2017-08-16T21:03:53.489Z,"35km SSW of Tanaga Volcano, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-08-16T19:46:59.860Z,-24.9606,-13.4807,10,5.2,mb,,63,12.111,0.65,us,us2000a8vq,2017-08-16T20:02:25.040Z,"Southern Mid-Atlantic Ridge",earthquake,10.3,1.9,0.073,62,reviewed,us,us
2017-08-16T19:21:54.840Z,-29.6714,-176.1376,10,5.3,mb,,64,1.619,0.93,us,us2000a8vd,2017-08-16T19:42:47.040Z,"176km ESE of Raoul Island, New Zealand",earthquake,5,1.8,0.041,201,reviewed,us,us
2017-08-16T16:42:08.730Z,37.5465,-118.8735,7.48,2.69,md,41,63,0.05597,0.03,nc,nc72869745,2017-08-28T18:04:02.149Z,"14km SE of Mammoth Lakes, California",earthquake,0.2,0.45,0.198,30,reviewed,nc,nc
2017-08-16T15:53:28.600Z,36.6036,24.7081,101.5,4.8,mww,,35,0.648,0.81,us,us2000a8sr,2017-08-23T02:17:57.823Z,"28km ESE of Adamas, Greece",earthquake,6.3,4.3,0.083,14,reviewed,us,us
2017-08-16T15:49:31.470Z,-24.2599,-67.0338,152.11,4.6,mb,,35,1.672,0.93,us,us2000a8sq,2017-08-23T02:07:22.040Z,"72km W of San Antonio de los Cobres, Argentina",earthquake,4.8,7.6,0.119,21,reviewed,us,us
2017-08-16T15:35:26.750Z,-22.1864,-179.5794,593.33,4.5,mb,,73,4.948,0.85,us,us2000a8sp,2017-08-23T01:51:38.040Z,"193km SSW of Ndoi Island, Fiji",earthquake,8.6,6.5,0.067,65,reviewed,us,us
2017-08-16T15:24:04.570Z,20.1206667,-155.3796667,14.758,3.07,ml,31,223,0.1828,0.18,hv,hv61872356,2017-08-18T00:57:50.040Z,"10km ENE of Honoka'a, Hawaii",earthquake,1.34,0.75,0.134,32,reviewed,hv,hv
2017-08-16T15:16:34.770Z,45.5227,27.949,12.85,4.3,mb,,33,0.086,0.73,us,us2000a8s4,2017-08-23T01:43:27.040Z,"4km NNE of Smirdan, Romania",earthquake,1.4,3.5,0.168,10,reviewed,us,us
2017-08-16T13:53:42.700Z,19.8911667,-154.581,27.551,3.57,ml,48,292,0.4595,0.12,hv,hv61872241,2017-08-19T13:29:22.583Z,"52km NE of Hawaiian Paradise Park, Hawaii",earthquake,0.99,2.25,0.141,25,reviewed,hv,hv
2017-08-16T13:03:44.460Z,-22.6696,-66.1982,264.69,4.3,mb,,119,1.849,0.59,us,us2000a8qg,2017-08-16T13:21:26.040Z,"51km W of Abra Pampa, Argentina",earthquake,6.9,13,0.239,5,reviewed,us,us
2017-08-16T13:01:24.496Z,61.1982,-144.5978,27.1,2.5,ml,,,,0.88,ak,ak16537168,2017-08-16T13:11:25.809Z,"36km SSW of Chitina, Alaska",earthquake,,1.7,,,automatic,ak,ak
2017-08-16T12:51:25.610Z,28.6478,127.9238,196.51,5.7,mww,,28,1.831,1.48,us,us2000a8qf,2017-08-17T01:01:41.965Z,"155km WNW of Naze, Japan",earthquake,6.5,5.5,0.051,37,reviewed,us,us
2017-08-16T11:54:04.150Z,-21.9752,-67.2827,207.61,4.4,mb,,29,1.277,1.09,us,us2000a8q4,2017-08-16T12:09:40.040Z,"141km NE of San Pedro de Atacama, Chile",earthquake,7.8,6.7,0.155,12,reviewed,us,us
2017-08-16T10:46:18.780Z,18.4605,-68.3711,105,3.13,md,7,256,0.0544,0.05,pr,pr2017228005,2017-08-16T12:13:24.868Z,"13km SSE of Punta Cana, Dominican Republic",earthquake,9.23,0.86,0.28,5,reviewed,pr,pr
2017-08-16T08:56:50.964Z,61.2832,-150.5042,41.1,2.6,ml,,,,0.9,ak,ak16536454,2017-08-16T18:33:28.044Z,"33km WNW of Anchorage, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-08-16T08:28:07.676Z,59.341,-152.5436,61,2.8,ml,,,,0.57,ak,ak16536437,2017-08-16T08:36:24.462Z,"63km SW of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-08-16T08:03:17.150Z,18.9171,-68.4261,65,3.39,md,16,291,0.4057,0.66,pr,pr2017228003,2017-08-16T12:12:35.444Z,"37km N of Punta Cana, Dominican Republic",earthquake,6.37,5.18,0.27,14,reviewed,pr,pr
2017-08-16T07:23:47.280Z,11.4112,138.8576,45.24,4.9,mb,,98,6.256,0.8,us,us2000a8pe,2017-08-16T07:58:07.040Z,"212km NNE of Rumung, Micronesia",earthquake,10.3,6.3,0.065,75,reviewed,us,us
2017-08-16T05:37:20.646Z,61.6199,-150.1867,14,2.9,ml,,,,0.72,ak,ak16535743,2017-08-16T19:47:13.568Z,"16km NW of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-08-16T04:46:09.938Z,62.2196,-149.6872,34.4,2.9,ml,,,,0.62,ak,ak16535721,2017-08-16T04:54:23.834Z,"10km NE of Y, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-08-16T04:09:04.490Z,-2.3245,99.8696,30.35,5.4,mb,,181,2.881,0.77,us,us2000a8nj,2017-08-16T04:33:37.909Z,"108km SE of Muara Siberut, Indonesia",earthquake,8.8,5.9,0.074,62,reviewed,us,us
2017-08-16T02:46:25.400Z,-17.8913,-178.5361,563.84,4.3,mb,,73,3.252,0.84,us,us2000a8n1,2017-08-23T01:42:01.040Z,"275km SE of Lambasa, Fiji",earthquake,11.3,6.8,0.05,112,reviewed,us,us
2017-08-16T02:42:49.760Z,-7.1269,129.1687,166.44,4.8,mb,,76,2.276,1.03,us,us2000a8my,2017-08-23T01:38:10.040Z,"253km WNW of Saumlaki, Indonesia",earthquake,8,7.4,0.088,40,reviewed,us,us
2017-08-16T02:36:38.170Z,45.7549,-27.8307,10,4.5,mb,,96,7.036,0.84,us,us2000aake,2017-08-23T01:30:45.040Z,"Northern Mid-Atlantic Ridge",earthquake,10.1,1.9,0.07,61,reviewed,us,us
2017-08-16T02:27:31.360Z,45.5644,-27.6956,10,5.2,mww,,44,6.851,0.78,us,us2000a8mw,2017-08-23T01:21:05.040Z,"Northern Mid-Atlantic Ridge",earthquake,3.8,1.9,0.051,37,reviewed,us,us
2017-08-16T02:14:15.090Z,-22.137,-176.6409,169.82,4.2,mb,,115,6.632,0.9,us,us2000aakd,2017-08-23T01:08:17.040Z,"181km SW of Vaini, Tonga",earthquake,12.1,7.9,0.128,17,reviewed,us,us
2017-08-16T00:31:29.440Z,19.5026,-65.1241,25,3,md,5,298,1.4324,0.36,pr,pr2017228000,2017-08-17T03:26:57.040Z,"135km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.54,30.71,0.32,2,reviewed,pr,pr
2017-08-15T23:35:11.140Z,1.8633,128.2192,117.57,4.1,mb,,108,1.379,0.64,us,us2000a9fv,2017-08-23T00:58:11.040Z,"27km ENE of Tobelo, Indonesia",earthquake,11.9,7.9,0.123,18,reviewed,us,us
2017-08-15T22:49:42.870Z,38.214,74.0272,10,4.7,mb,,62,2.946,0.99,us,us2000a8m9,2017-08-24T03:45:02.040Z,"7km NE of Murghob, Tajikistan",earthquake,6.8,1.9,0.063,78,reviewed,us,us
2017-08-15T22:48:22.270Z,-24.8253,-69.8243,84.48,4,mb,,83,0.397,0.98,us,us2000a8mc,2017-08-24T04:03:25.040Z,"92km NE of Taltal, Chile",earthquake,8.7,3.7,0.368,2,reviewed,us,us
2017-08-15T20:38:44.780Z,34.999,-97.8418,5,2.5,mb_lg,,72,0.373,0.93,us,us2000a8kn,2017-08-16T18:05:47.604Z,"9km NE of Ninnekah, Oklahoma",earthquake,1.3,1.9,0.071,52,reviewed,us,us
2017-08-15T20:29:18.530Z,26.9158,130.1547,34.15,4.9,mb,,35,1.453,1.3,us,us2000a8ki,2017-08-16T18:01:30.040Z,"173km SSE of Naze, Japan",earthquake,4.8,4.5,0.049,131,reviewed,us,us
2017-08-15T20:01:30.620Z,37.4828339,-118.8178329,0.73,2.56,md,31,112,0.07665,0.05,nc,nc72869115,2017-08-16T03:19:03.916Z,"22km SE of Mammoth Lakes, California",earthquake,0.28,1.13,0.25,30,automatic,nc,nc
2017-08-15T19:03:21.870Z,-30.0188,-72.173,10.06,5.1,mww,,71,0.817,0.99,us,us2000a8iw,2017-08-17T14:15:38.293Z,"80km W of Coquimbo, Chile",earthquake,3.9,2.8,0.073,18,reviewed,us,us
2017-08-15T18:48:42.320Z,18.6071,-66.9308,67,2.63,md,7,236,0.2281,0.33,pr,pr2017227005,2017-08-15T19:20:22.566Z,"14km N of Quebradillas, Puerto Rico",earthquake,1.76,1.45,0.17,6,reviewed,pr,pr
2017-08-15T18:15:06.560Z,19.388,-65.0981,104,3.39,md,5,286,1.3684,0.15,pr,pr2017227004,2017-08-16T15:36:32.040Z,"133km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.28,5.74,0.07,3,reviewed,pr,pr
2017-08-15T17:13:16.110Z,36.9692,-99.3456,5,3.1,mb_lg,,167,0.47,0.48,us,us2000a8hi,2017-08-16T14:34:26.040Z,"29km ENE of Buffalo, Oklahoma",earthquake,1.7,1.9,0.053,94,reviewed,us,us
2017-08-15T17:05:10.560Z,36.9907,-99.3741,5,3.1,mb_lg,,129,0.502,0.88,us,us2000a8he,2017-08-16T14:11:15.583Z,"28km NE of Buffalo, Oklahoma",earthquake,2.3,1.9,0.054,91,reviewed,us,us
2017-08-15T16:01:09.450Z,37.5680008,-118.8411636,1.25,2.52,md,33,87,0.02398,0.05,nc,nc72869000,2017-08-15T19:51:04.171Z,"14km SE of Mammoth Lakes, California",earthquake,0.22,0.55,0.22,31,automatic,nc,nc
2017-08-15T14:50:43.080Z,35.6506,5.8006,10,4.7,mb,,86,4.408,0.68,us,us2000a8f4,2017-08-28T19:28:25.221Z,"10km WNW of Merouana, Algeria",earthquake,7.2,1.9,0.068,66,reviewed,us,us
2017-08-15T13:59:01.950Z,36.3928333,-89.5301667,8.9,2.86,md,65,25,0.04382,0.11,nm,nm60204746,2017-08-18T15:51:52.513Z,"5km WNW of Tiptonville, Tennessee",earthquake,0.13,0.26,0.144,51,reviewed,nm,nm
2017-08-15T13:19:11.610Z,18.5741,-65.6775,42,2.59,md,4,255,0.3515,0.12,pr,pr2017227003,2017-08-15T16:23:10.411Z,"22km N of Luquillo, Puerto Rico",earthquake,1.75,3.01,0.21,4,reviewed,pr,pr
2017-08-15T12:27:14.350Z,37.3268333,-97.7803333,5.74,2.51,ml,15,198,0.1004,0.03,ismpkansas,ismpkansas70233083,2017-08-15T22:24:40.260Z,"14km WSW of Conway Springs, Kansas",earthquake,0.32,0.53,0.12,16,reviewed,ismp,ismp
2017-08-15T11:02:36.036Z,59.4707,-151.4562,55.1,2.5,ml,,,,0.46,ak,ak16529721,2017-08-15T11:12:33.617Z,"19km SSE of Homer, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-08-15T08:39:18.260Z,60.1589,-153.1676,116.4,2.5,ml,,,,0.55,ak,ak16529692,2017-08-25T08:03:32.040Z,"43km SSW of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-08-15T08:06:24.460Z,1.0507,100.0065,211.7,4.3,mb,,89,1.259,1.65,us,us2000a9fh,2017-08-25T08:02:24.040Z,"89km ESE of Padangsidempuan, Indonesia",earthquake,9.8,7.2,0.153,12,reviewed,us,us
2017-08-15T07:40:07.950Z,-36.2646,-99.9472,10,4.6,mb,,121,12.143,0.74,us,us2000a9fc,2017-08-25T07:57:54.040Z,"Southeast of Easter Island",earthquake,12.7,1.9,0.1,30,reviewed,us,us
2017-08-15T07:35:30.000Z,36.1537,-34.0008,10,4.6,mb,,92,5.246,0.46,us,us2000a9fd,2017-08-25T07:52:33.040Z,"Azores Islands region",earthquake,10,1.8,0.129,18,reviewed,us,us
2017-08-15T07:09:18.470Z,18.2683,-66.3003,14,3.02,md,16,153,0.2205,0.17,pr,pr2017227001,2017-08-25T07:47:49.040Z,"7km S of Corozal, Puerto Rico",earthquake,0.68,1.06,0.23,14,reviewed,pr,pr
2017-08-15T06:01:44.330Z,-14.8042,-173.0729,10,5.2,mb,,87,1.538,1.05,us,us2000a8bb,2017-08-15T22:31:17.040Z,"135km SSW of Gataivai, Samoa",earthquake,8.9,1.2,0.113,26,reviewed,us,us
2017-08-15T05:47:15.940Z,17.9565,-65.4708,13,2.57,md,6,211,0.1627,0.12,pr,pr2017227002,2017-08-20T21:40:30.457Z,"15km S of Esperanza, Puerto Rico",earthquake,0.89,0.63,0.14,4,reviewed,pr,pr
2017-08-15T05:43:57.740Z,37.5670013,-118.8441696,1.56,2.54,md,30,102,0.02591,0.05,nc,nc72868705,2017-08-15T08:47:03.823Z,"14km SE of Mammoth Lakes, California",earthquake,0.22,0.56,0.23,27,automatic,nc,nc
2017-08-15T05:07:36.950Z,-29.536,-176.1948,35,5,mb,,63,1.54,1.04,us,us2000a8ba,2017-08-15T05:58:20.040Z,"168km E of Raoul Island, New Zealand",earthquake,10,1.9,0.049,135,reviewed,us,us
2017-08-15T02:24:52.500Z,-43.8733,-81.9675,10,5,mb,,155,8.939,1.15,us,us2000a89r,2017-08-15T02:41:48.040Z,"West Chile Rise",earthquake,6.8,1.9,0.076,56,reviewed,us,us
2017-08-15T02:09:01.700Z,45.0601667,-117.2006667,2.22,2.58,ml,5,224,0.2207,0.63,uw,uw61313971,2017-08-15T18:06:44.560Z,"32km S of Joseph, Oregon",earthquake,5.53,7.64,0.182,4,reviewed,uw,uw
2017-08-15T02:03:00.360Z,44.788,-111.048,8.63,3.02,ml,17,145,0.04135,0.13,uu,uu60225957,2017-08-16T14:53:35.042Z,"14km NNE of West Yellowstone, Montana",earthquake,0.4,0.69,0.12,8,reviewed,uu,uu
2017-08-15T01:43:25.692Z,56.4472,-154.6097,22.4,3.8,ml,,,,0.81,ak,ak16527138,2017-08-15T02:08:18.814Z,"93km NE of Chirikof Island, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-08-15T00:55:34.530Z,44.825,-99.938,14.06,3,mb_lg,,120,0.798,0.66,us,us2000a9gb,2017-08-18T16:41:56.040Z,"16km NE of Onida, South Dakota",earthquake,4.2,7.9,0.061,70,reviewed,us,us
2017-08-14T23:49:29.470Z,-3.8627,140.2332,36.47,5.5,mb,,46,8.025,0.87,us,us2000a88s,2017-08-15T23:30:22.040Z,"141km SSW of Abepura, Indonesia",earthquake,8.3,4.1,0.049,146,reviewed,us,us
2017-08-14T23:11:10.340Z,19.539,-65.1613,25,3.05,md,5,314,1.2375,0.17,pr,pr2017226007,2017-08-15T05:21:31.935Z,"134km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.15,16.42,0.38,4,reviewed,pr,pr
2017-08-14T22:11:48.460Z,19.3565,-64.9815,108,4.41,md,17,279,1.0913,0.5,pr,pr2017226006,2017-08-22T22:49:42.040Z,"130km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,5.92,7.84,0.43,14,reviewed,pr,pr
2017-08-14T20:58:34.990Z,45.7243333,-75.4676667,14.36,2.57,ml,17,250,0.3737,0.15,ld,ld60141381,2017-08-18T13:55:08.130Z,"20km ENE of Val-des-Monts, Canada",earthquake,0.5,0.66,0.139,12,reviewed,ld,ld
2017-08-14T20:14:22.400Z,41.9578333,-126.0903333,4.69,2.99,md,24,274,1.411,0.32,nc,nc72868525,2017-08-24T03:36:03.203Z,"146km WSW of Gold Beach, Oregon",earthquake,5.2,11.49,0.067,14,reviewed,nc,nc
2017-08-14T19:16:23.800Z,18.3636,-66.4173,113,2.9,md,9,182,0.3371,0.26,pr,pr2017226005,2017-08-14T20:13:14.992Z,"2km NNE of Franquez, Puerto Rico",earthquake,2.78,1.26,0.27,8,reviewed,pr,pr
2017-08-14T17:41:46.030Z,-29.7451,-176.1572,10,4.9,mb,,78,1.623,1.48,us,us2000a84b,2017-08-14T18:09:01.040Z,"177km ESE of Raoul Island, New Zealand",earthquake,7,1.9,0.079,51,reviewed,us,us
2017-08-14T17:04:28.870Z,36.147,-33.9514,10,4.8,mb,,113,6.938,0.72,us,us2000a83p,2017-08-27T20:59:41.040Z,"Azores Islands region",earthquake,10.8,1.9,0.04,193,reviewed,us,us
2017-08-14T15:37:58.810Z,-20.6521,-173.6791,10,4.9,mb,,61,3.863,1.12,us,us2000a81u,2017-08-28T18:56:20.040Z,"117km SE of Pangai, Tonga",earthquake,9.7,1.9,0.093,36,reviewed,us,us
2017-08-14T15:29:38.320Z,-6.2169,130.5406,127.1,4.7,mb,,42,1.908,0.65,us,us2000a81h,2017-08-28T18:54:58.040Z,"209km NNW of Saumlaki, Indonesia",earthquake,8.3,7.2,0.068,65,reviewed,us,us
2017-08-14T15:02:41.080Z,-21.6574,-68.4584,126.59,4.2,mb,,67,0.741,0.65,us,us2000a819,2017-08-28T18:52:11.040Z,"102km NNE of Calama, Chile",earthquake,6.5,6.9,0.16,11,reviewed,us,us
2017-08-14T14:04:56.690Z,44.5766667,-110.7643333,5.97,2.69,ml,23,60,0.07353,0.14,uu,uu60225812,2017-08-14T14:49:30.040Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.32,1.48,0.07,5,reviewed,uu,uu
2017-08-14T13:33:23.010Z,38.0605,-118.9203333,8.72,2.67,md,47,49,0.1145,0.06,nc,nc72869301,2017-08-22T06:44:01.943Z,"34km SE of Bridgeport, California",earthquake,0.22,1,0.197,44,reviewed,nc,nc
2017-08-14T12:48:04.070Z,-19.7124,-173.1632,10,4.4,mb,,101,3.119,1.12,us,us2000a9e6,2017-08-25T07:46:19.040Z,"124km E of Pangai, Tonga",earthquake,8.2,1.8,0.149,13,reviewed,us,us
2017-08-14T12:01:09.290Z,43.5318,-128.8991,10,3.3,ml,,290,3.527,0.51,us,us2000a80s,2017-08-25T07:42:21.040Z,"Off the coast of Oregon",earthquake,13.2,2,0.074,24,reviewed,us,us
2017-08-14T11:42:11.160Z,-29.7836,-175.5677,42.62,4.5,mb,,256,2.127,1.08,us,us2000a9dz,2017-08-25T07:40:14.040Z,"233km ESE of Raoul Island, New Zealand",earthquake,15,8.6,0.222,6,reviewed,us,us
2017-08-14T11:26:05.520Z,41.4095,83.8303,30.16,4.4,mb,,90,4.193,1.13,us,us2000a80h,2017-08-25T07:28:42.040Z,"82km ESE of Kuqa, China",earthquake,10.4,7.9,0.162,11,reviewed,us,us
2017-08-14T11:23:35.960Z,55.4608,163.2492,42.25,4.3,mb,,164,3.639,0.69,us,us2000a9dy,2017-08-25T07:09:06.040Z,"98km SSE of Ust'-Kamchatsk Staryy, Russia",earthquake,10.8,17.7,0.122,19,reviewed,us,us
2017-08-14T11:14:40.280Z,30.373,56.1748,18.59,4.1,mb,,248,6.508,0.48,us,us2000a80f,2017-08-25T06:56:00.040Z,"17km ESE of Rafsanjan, Iran",earthquake,17.6,14.8,0.197,7,reviewed,us,us
2017-08-14T11:11:02.360Z,34.286,-117.0581667,7.7,3.21,ml,153,21,0.1049,0.15,ci,ci37734479,2017-08-25T06:52:54.040Z,"10km NNE of Running Springs, CA",earthquake,0.08,0.28,0.149,284,reviewed,ci,ci
2017-08-14T09:11:34.270Z,35.8071,140.0929,109.71,4.8,mb,,116,1.696,0.7,us,us2000a7zp,2017-08-16T19:17:17.751Z,"2km ENE of Shiroi, Japan",earthquake,7,7.3,0.074,57,reviewed,us,us
2017-08-14T08:47:39.650Z,37.462,-118.8211667,2.66,3.39,ml,42,77,0.128,0.06,nc,nc72869066,2017-08-15T17:58:13.316Z,"24km SSE of Mammoth Lakes, California",earthquake,0.23,1.06,0.205,26,reviewed,nc,nc
2017-08-14T08:13:53.490Z,18.9291,-65.303,33,3.05,md,5,319,0.6219,0.14,pr,pr2017226003,2017-08-14T11:32:26.600Z,"69km N of Culebra, Puerto Rico",earthquake,2.36,8.34,0.4,5,reviewed,pr,pr
2017-08-14T08:13:35.800Z,-10.8287,-75.261,35.51,4.6,mb,,89,1.931,0.68,us,us2000a7zf,2017-08-14T14:58:06.639Z,"9km S of Villa Rica, Peru",earthquake,6,11.9,0.062,77,reviewed,us,us
2017-08-14T08:08:21.080Z,37.4643333,-118.8211667,1.98,3.45,ml,38,76,0.1256,0.05,nc,nc72869046,2017-08-15T15:12:31.329Z,"24km SSE of Mammoth Lakes, California",earthquake,0.22,1.21,0.172,27,reviewed,nc,nc
2017-08-14T08:02:05.300Z,37.4626656,-118.8206635,1.26,2.94,md,32,122,0.1273,0.04,nc,nc72869011,2017-08-14T11:54:02.490Z,"24km SSE of Mammoth Lakes, California",earthquake,0.28,1.37,0.13,29,automatic,nc,nc
2017-08-14T07:33:14.040Z,-29.2829,-176.2637,10,4.9,mb,,128,1.455,0.53,us,us2000a7yz,2017-08-14T08:05:15.040Z,"159km E of Raoul Island, New Zealand",earthquake,7.9,1.5,0.06,88,reviewed,us,us
2017-08-14T07:20:59.940Z,45.0448333,-117.2135,8.41,3.14,ml,8,199,0.2032,0.23,uw,uw61313606,2017-08-17T05:06:58.730Z,"34km S of Joseph, Oregon",earthquake,1.02,2.27,0.083,7,reviewed,uw,uw
2017-08-14T07:06:35.000Z,37.4650002,-118.8198318,1.55,2.88,md,35,118,0.08131,0.05,nc,nc72868941,2017-08-14T09:59:02.174Z,"24km SSE of Mammoth Lakes, California",earthquake,0.25,1,0.14,32,automatic,nc,nc
2017-08-14T06:58:34.230Z,-31.4784,-71.6757,35,4.2,mwr,,141,0.639,0.89,us,us2000a7yn,2017-08-14T09:52:21.008Z,"51km WNW of Illapel, Chile",earthquake,5.2,2,0.05,39,reviewed,us,us
2017-08-14T06:25:18.740Z,-10.7436,-75.352,35.63,4.7,mb,,91,1.914,0.9,us,us2000a7ye,2017-08-14T14:59:13.991Z,"9km W of Villa Rica, Peru",earthquake,6.8,8.6,0.041,184,reviewed,us,us
2017-08-14T06:21:40.930Z,37.4625,-118.8198333,1.32,2.58,md,37,122,0.08204,0.04,nc,nc72868901,2017-08-26T02:54:02.630Z,"24km SSE of Mammoth Lakes, California",earthquake,0.25,0.97,0.223,38,reviewed,nc,nc
2017-08-14T05:35:09.260Z,-55.0301,-129.8122,10,5.5,mb,,129,32.404,0.83,us,us2000a7xx,2017-08-16T16:02:48.040Z,"Pacific-Antarctic Ridge",earthquake,14.9,1.9,0.089,43,reviewed,us,us
2017-08-14T05:04:18.560Z,37.3626667,-121.7288333,4.78,2.5,mh,9,132,0.03349,0.02,nc,nc72868831,2017-08-22T00:00:03.991Z,"8km E of Alum Rock, California",earthquake,0.58,0.96,,0,reviewed,nc,nc
2017-08-14T04:28:59.530Z,-18.8696,-177.7501,482.3,4.1,mb,,104,4.141,0.66,us,us2000a9dk,2017-08-22T22:31:22.040Z,"220km NNE of Ndoi Island, Fiji",earthquake,13.9,13.4,0.123,18,reviewed,us,us
2017-08-14T04:11:37.170Z,-10.4762,161.439,40.78,4.6,mb,,129,1.794,0.7,us,us2000a9dl,2017-08-22T22:21:33.040Z,"52km W of Kirakira, Solomon Islands",earthquake,11.5,3.4,0.081,45,reviewed,us,us
2017-08-14T03:27:15.519Z,57.04,-145.901,1.9,3.5,ml,,,,0.53,ak,ak16516900,2017-08-22T21:57:00.040Z,"271km S of Middleton Island, Alaska",earthquake,,3.1,,,reviewed,ak,ak
2017-08-14T03:14:40.230Z,-25.6294,179.6193,528.08,4.2,mb,,91,4.209,0.33,us,us2000a9dq,2017-08-22T21:54:26.040Z,"South of the Fiji Islands",earthquake,10.3,9.9,0.131,16,reviewed,us,us
2017-08-14T03:06:00.130Z,39.5702,143.521,10,4.9,mb,,136,2.241,0.88,us,us2000a7wh,2017-08-22T21:46:53.319Z,"134km E of Miyako, Japan",earthquake,7.4,1.9,0.052,114,reviewed,us,us
2017-08-14T02:43:50.300Z,37.1046,27.6976,23.02,4.7,mb,,49,0.952,0.87,us,us2000a7wg,2017-08-22T21:36:59.944Z,"24km SSW of Milas, Turkey",earthquake,3.9,5,0.065,71,reviewed,us,us
